,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons,Error
100,Ice Age: Continental Drift,2012,PG,13 Jul 2012,88 min,"Animation, Adventure, Comedy","Steve Martino, Michael Thurmeier","Michael Berg, Jason Fuchs, Lori Forte","Ray Romano, Denis Leary, John Leguizamo","Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",English,"United States, Australia, United Kingdom",2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMTM3NDM5MzY5Ml5BMl5BanBnXkFtZTcwNjExMDUwOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.5,"201,200",tt1667889,movie,11 Dec 2012,"$161,321,843",N/A,N/A,True,,
101,V/H/S,2012,R,06 Sep 2012,116 min,"Horror, Thriller","Matt Bettinelli-Olpin, David Bruckner, Tyler Gillett","Brad Miska, Simon Barrett, David Bruckner","Calvin Reeder, Lane Hughes, Adam Wingard","When a group of misfits are hired by an unknown third party to burglarize a desolate house and acquire a rare VHS tape, they discover more found footage than they bargained for.",English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BMTUwODAxMzMwNF5BMl5BanBnXkFtZTcwMTk3MTQ5Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,5.8,"60,559",tt2105044,movie,04 Dec 2012,"$100,345",N/A,N/A,True,,
102,No One Lives,2012,R,10 May 2013,86 min,"Horror, Thriller",Ryûhei Kitamura,David Cohen,"Luke Evans, Gary Grubbs, Adelaide Clemens",A gang of ruthless highway killers kidnap a wealthy couple traveling cross country only to shockingly discover that things are not what they seem.,English,"United States, United Kingdom",1 nomination,https://m.media-amazon.com/images/M/MV5BMjMzMzI0OTgwM15BMl5BanBnXkFtZTgwMzU5ODQxMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,6.0,"20,657",tt1763264,movie,20 Aug 2013,"$74,918",N/A,N/A,True,,
103,Mirror Mirror,2012,PG,30 Mar 2012,106 min,"Adventure, Comedy, Drama",Tarsem Singh,"Marc Klein, Jason Keller, Melisa Wallack","Lily Collins, Julia Roberts, Armie Hammer",An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.,English,"United States, Canada",Nominated for 1 Oscar. 2 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTExMjU4MTUwNTVeQTJeQWpwZ15BbWU3MDk2MzkwMjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.6,"86,576",tt1667353,movie,26 Jun 2012,"$64,935,167",N/A,N/A,True,,
104,About Cherry,2012,R,09 Aug 2012,98 min,Drama,Stephen Elliott,"Stephen Elliott, Lorelei Lee","Ashley Hinshaw, James Franco, Heather Graham","A troubled young woman moves to San Francisco, where she becomes involved in pornography and aligns herself with a cocaine-addicted lawyer.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTM4MTA3MTk0MF5BMl5BanBnXkFtZTcwNDI0NjAyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,4.8,"10,318",tt1945062,movie,15 Jan 2013,"$3,003",N/A,N/A,True,,
105,Hitchcock,2012,PG-13,14 Dec 2012,98 min,"Biography, Drama, Romance",Sacha Gervasi,"John J. McLaughlin, Stephen Rebello","Anthony Hopkins, Helen Mirren, Scarlett Johansson",The relationship between Alfred Hitchcock and his wife Alma Reville during the filming of Psycho (1960) in 1959 is explored.,English,"United States, United Kingdom",Nominated for 1 Oscar. 5 wins & 29 nominations total,https://m.media-amazon.com/images/M/MV5BODAwNDI5NjIwN15BMl5BanBnXkFtZTcwNjc4ODc2OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.8,"74,851",tt0975645,movie,12 Mar 2013,"$6,008,677",N/A,N/A,True,,
106,The Lords of Salem,2012,R,18 Apr 2013,101 min,"Horror, Thriller",Rob Zombie,Rob Zombie,"Sheri Moon Zombie, Meg Foster, Bruce Davison","Heidi, a radio DJ, is sent a box containing a record - a ""gift from the Lords"". The sounds within the grooves trigger flashbacks of her town's violent past. Is Heidi going mad, or are the Lords back to take revenge on Salem, Massachu",English,"Canada, United States",1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMjA2NTc5Njc4MV5BMl5BanBnXkFtZTcwNTYzMTcwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,5.2,"29,530",tt1731697,movie,03 Sep 2013,"$1,165,882",N/A,N/A,True,,
107,Step Up Revolution,2012,PG-13,27 Jul 2012,99 min,"Drama, Music, Romance",Scott Speer,"Amanda Brody, Duane Adler","Kathryn McCormick, Ryan Guzman, Cleopatra Coleman","Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMjg1NjgyOTM2OF5BMl5BanBnXkFtZTcwMDIxMDE2Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.4,"55,536",tt1800741,movie,27 Nov 2012,"$35,074,677",N/A,N/A,True,,
108,Ruby Sparks,2012,R,06 Sep 2012,104 min,"Comedy, Drama, Fantasy","Jonathan Dayton, Valerie Faris",Zoe Kazan,"Paul Dano, Zoe Kazan, Annette Bening","A novelist struggling with writer's block finds romance in a most unusual way: by creating a female character he thinks will love him, then willing her into existence.","English, French",United States,1 win & 11 nominations,https://m.media-amazon.com/images/M/MV5BMjE2OTM5OTUyOF5BMl5BanBnXkFtZTcwODI4Nzg3Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.2,"99,079",tt1839492,movie,30 Oct 2012,"$2,540,106",N/A,N/A,True,,
109,Stuck in Love.,2012,R,02 May 2013,97 min,"Comedy, Drama, Romance",Josh Boone,"Josh Boone, Rick Bitzelberger","Greg Kinnear, Jennifer Connelly, Lily Collins","An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.",English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BMTU1NzI5MDU3OV5BMl5BanBnXkFtZTcwNTE0NDMzOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,7.2,"86,771",tt2205697,movie,01 Oct 2013,"$81,071",N/A,N/A,True,,
110,The Paperboy,2012,R,17 Oct 2012,107 min,"Crime, Drama, Mystery",Lee Daniels,"Peter Dexter, Lee Daniels","Matthew McConaughey, Nicole Kidman, John Cusack",A reporter returns to his Florida hometown to investigate a case involving a death row inmate.,English,United States,5 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BMTcxMzI3OTQ5MF5BMl5BanBnXkFtZTcwMzA0NzcxOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.8,"37,313",tt1496422,movie,15 Jan 2013,"$693,286",N/A,N/A,True,,
111,The Possession,2012,PG-13,31 Aug 2012,92 min,"Horror, Mystery, Thriller",Ole Bornedal,"Juliet Snowden, Stiles White, Leslie Gornstein","Natasha Calis, Jeffrey Dean Morgan, Kyra Sedgwick","A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.","English, Polish, Yiddish","United States, Canada",6 nominations,https://m.media-amazon.com/images/M/MV5BMTc0NTcxMDU0MV5BMl5BanBnXkFtZTcwNTgwMzExOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.9,"59,318",tt0431021,movie,15 Jan 2013,"$49,130,154",N/A,N/A,True,,
112,Silent Hill: Revelation,2012,R,26 Oct 2012,95 min,"Horror, Mystery, Thriller",M.J. Bassett,"M.J. Bassett, Laurent Hadida, Hiroyuki Owaku","Adelaide Clemens, Kit Harington, Sean Bean","When her adoptive father disappears, Sharon Da Silva is drawn into a strange and terrifying alternate reality that holds answers to the horrific nightmares that have plagued her since childhood.",English,"Canada, France, Japan",8 nominations,https://m.media-amazon.com/images/M/MV5BYjBkMjU0NWEtZjY5MS00YWYwLTljMmYtM2IzYTQ0NGU2YzAzXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '16/100'}]",16,5.0,"62,501",tt0938330,movie,12 Feb 2013,"$17,529,157",N/A,N/A,True,,
113,Safe,2012,R,27 Apr 2012,94 min,"Action, Crime, Thriller",Boaz Yakin,Boaz Yakin,"Jason Statham, Catherine Chan, Chris Sarandon","Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on Mei's t","English, Mandarin, Russian",United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTcxNDI0NzUxMF5BMl5BanBnXkFtZTcwOTIzMjkyNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.5,"108,493",tt1656190,movie,04 Sep 2012,"$17,142,080",N/A,N/A,True,,
114,The Brass Teapot,2012,R,15 Apr 2013,101 min,"Comedy, Fantasy, Thriller",Ramaa Mosley,"Tim Macy, Ramaa Mosley","Juno Temple, Michael Angarano, Alexis Bledel","When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTEyNDIxOTE3NDheQTJeQWpwZ15BbWU3MDI0ODE5OTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.4,"15,669",tt1935902,movie,18 Jun 2013,"$6,997",N/A,N/A,True,,
115,Alex Cross,2012,PG-13,19 Oct 2012,101 min,"Action, Crime, Mystery",Rob Cohen,"Marc Moss, Kerry Williamson, James Patterson","Tyler Perry, Matthew Fox, Rachel Nichols",A homicide detective is pushed to the brink of his moral and physical limits as he tangles with a ferociously skilled hired killer who specializes in torture and pain.,"English, German","United States, France",4 nominations,https://m.media-amazon.com/images/M/MV5BMjE1MDE0NjUyMV5BMl5BanBnXkFtZTcwNjQzNjg5Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,5.2,"33,627",tt1712170,movie,05 Feb 2013,"$25,888,412",N/A,N/A,True,,
116,Amour,2012,PG-13,20 Sep 2012,127 min,Drama,Michael Haneke,Michael Haneke,"Jean-Louis Trintignant, Emmanuelle Riva, Isabelle Huppert","Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested","French, English","Austria, France, Germany",Won 1 Oscar. 84 wins & 108 nominations total,https://m.media-amazon.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,7.9,"97,899",tt1602620,movie,20 Aug 2013,"$6,739,492",N/A,N/A,True,,
117,What to Expect When You're Expecting,2012,PG-13,18 May 2012,110 min,"Comedy, Drama, Romance",Kirk Jones,"Shauna Cross, Heather Hach, Heidi Murkoff","Cameron Diaz, Matthew Morrison, J. Todd Smith","Follows the lives of five interconnected couples as they experience the thrills and surprises of having a baby and realize that no matter what you plan for, life does not always deliver what is expected.",English,United States,12 nominations,https://m.media-amazon.com/images/M/MV5BODYzNjI0ODUzNF5BMl5BanBnXkFtZTcwNTI1MjQ2Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.7,"71,813",tt1586265,movie,11 Sep 2012,"$41,152,203",N/A,N/A,True,,
118,Trouble with the Curve,2012,PG-13,21 Sep 2012,111 min,"Drama, Sport",Robert Lorenz,Randy Brown,"Clint Eastwood, Amy Adams, John Goodman","A daughter tries to remedy her dysfunctional relationship with her ailing father, a decorated baseball scout, by helping him in a recruiting trip which could be his last.",English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTUwNjMyMzQ3M15BMl5BanBnXkFtZTcwMjcwNDMyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.8,"63,043",tt2083383,movie,18 Dec 2012,"$35,763,137",N/A,N/A,True,,
119,Here Comes the Boom,2012,PG,12 Oct 2012,105 min,"Action, Comedy, Sport",Frank Coraci,"Allan Loeb, Kevin James, Rock Reuben","Kevin James, Salma Hayek, Henry Winkler",A high-school biology teacher looks to become a successful mixed martial arts fighter in an effort to raise money to prevent extracurricular activities from being axed at his cash-strapped school.,"English, Dutch",United States,3 nominations,https://m.media-amazon.com/images/M/MV5BMTUxMzEzNDQ0Nl5BMl5BanBnXkFtZTcwMDI2NTY1OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.4,"89,639",tt1648179,movie,05 Feb 2013,"$45,290,318",N/A,N/A,True,,
120,The Collection,2012,R,30 Nov 2012,82 min,"Horror, Thriller",Marcus Dunstan,"Patrick Melton, Marcus Dunstan","Josh Stewart, Emma Fitzpatrick, Christopher McDonald","A man who escapes from the vicious grips of the serial killer known as ""The Collector"" is then forced to help rescue an innocent girl from the killer's booby-trapped lair.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODQ0MDgzNDA0NV5BMl5BanBnXkFtZTcwNDM4MDQ1OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.1,"48,443",tt1748227,movie,26 Mar 2013,"$6,842,058",N/A,N/A,True,,
121,John Dies at the End,2012,R,27 Dec 2012,99 min,"Comedy, Fantasy, Horror",Don Coscarelli,"Don Coscarelli, David Wong","Chase Williamson, Rob Mayes, Paul Giamatti","A new street drug that sends its users across time and dimensions has one drawback: some people return no longer human. Can two college drop-outs save humanity from this silent, otherworldly invasion?",English,United States,2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMTUyNzIyNzc0MV5BMl5BanBnXkFtZTcwOTM5ODg1OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.4,"37,688",tt1783732,movie,02 Apr 2013,"$141,951",N/A,N/A,True,,
122,To Rome with Love,2012,R,06 Jul 2012,112 min,"Comedy, Music, Romance",Woody Allen,Woody Allen,"Woody Allen, Penélope Cruz, Jesse Eisenberg","The lives of some visitors and residents of Rome and the romances, adventures and predicaments they get into.","English, Italian","United States, Italy, Spain",2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMTcwNTg4MDMxM15BMl5BanBnXkFtZTcwNjAzMzY3Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.3,"86,903",tt1859650,movie,15 Jan 2013,"$16,685,867",N/A,N/A,True,,
123,The Giant Mechanical Man,2012,PG-13,27 Apr 2012,94 min,"Comedy, Drama, Romance",Lee Kirk,Lee Kirk,"Jenna Fischer, Chris Messina, Topher Grace",An offbeat romantic comedy about a silver-painted street performer and the soft spoken zoo worker who falls for him.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTQwNjQwMjg0M15BMl5BanBnXkFtZTcwNjA3ODE2Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.7,"10,026",tt1769363,movie,25 Sep 2012,"$7,396",N/A,N/A,True,,
124,ParaNorman,2012,PG,17 Aug 2012,92 min,"Animation, Adventure, Comedy","Chris Butler, Sam Fell",Chris Butler,"Kodi Smit-McPhee, Anna Kendrick, Christopher Mintz-Plasse","A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse.",English,United States,Nominated for 1 Oscar. 19 wins & 46 nominations total,https://m.media-amazon.com/images/M/MV5BMjA1OTU1NDM3N15BMl5BanBnXkFtZTcwMjYxNTg0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.0,"99,804",tt1623288,movie,27 Nov 2012,"$56,003,051",N/A,N/A,True,,
125,Contraband,2012,R,13 Jan 2012,109 min,"Action, Crime, Drama",Baltasar Kormákur,"Aaron Guzikowski, Arnaldur Indriðason, Óskar Jónasson","Mark Wahlberg, Giovanni Ribisi, Kate Beckinsale","To protect his brother-in-law from a drug lord, a former smuggler heads to Panama to score millions of dollars in counterfeit bills.","English, Spanish","United States, United Kingdom, France",1 win,https://m.media-amazon.com/images/M/MV5BMjE3NzY5NTg0OF5BMl5BanBnXkFtZTcwODk4MzgxNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.4,"120,689",tt1524137,movie,24 Apr 2012,"$66,528,000",N/A,N/A,True,,
126,Red Lights,2012,R,02 Mar 2012,114 min,"Drama, Fantasy, Mystery",Rodrigo Cortés,Rodrigo Cortés,"Sigourney Weaver, Robert De Niro, Cillian Murphy","Psychologist Margaret Matheson and her assistant study paranormal activity, which leads them to investigate a world-renowned psychic who has resurfaced years after his toughest critic mysteriously passed away.",English,"Spain, Canada",2 nominations,https://m.media-amazon.com/images/M/MV5BMTQzMjYwNTc2M15BMl5BanBnXkFtZTcwMTY0Mjc4Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.2,"60,505",tt1748179,movie,02 Oct 2012,"$52,624",N/A,N/A,True,,
127,Arbitrage,2012,R,14 Sep 2012,107 min,"Drama, Thriller",Nicholas Jarecki,Nicholas Jarecki,"Richard Gere, Susan Sarandon, Brit Marling",A troubled hedge fund magnate desperate to complete the sale of his trading empire makes an error that forces him to turn to an unlikely person for help.,English,"United States, Poland",4 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BODU5ODYyNzM1MF5BMl5BanBnXkFtZTcwNDEwNTQwOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.6,"51,655",tt1764183,movie,21 Dec 2012,"$7,919,574",N/A,N/A,True,,
